date,open,high,low,close,volume
2007-05-24,15.3983,15.5189,15.0201,15.0845,26889300
2007-05-25,15.1972,15.5271,15.157,15.4788,19822904
2007-05-29,15.519,15.6799,15.4386,15.5351,21730226
2007-05-30,15.4868,15.6236,15.3742,15.6236,23115045
2007-05-31,15.5994,15.7684,15.4949,15.5914,26206923
2007-06-01,15.5913,15.8488,15.5913,15.8166,20711066
2007-06-04,15.7282,15.8408,15.5994,15.8247,17631210
2007-06-05,15.7683,15.8005,15.5511,15.6718,21157784
2007-06-06,15.5833,15.6074,15.3741,15.5672,25021092
2007-06-07,15.4063,15.5672,15.0684,15.0685,31849022
2007-06-08,15.0684,15.3681,15.0684,15.3339,28524311
2007-06-11,15.2293,15.5431,15.2052,15.4546,20107464
2007-06-12,15.4546,15.5833,15.1328,15.1569,27167520
2007-06-13,15.1811,15.527,15.0604,15.527,23932908
2007-06-14,15.7282,15.8408,15.6799,15.8006,33163689
2007-06-15,16.0177,16.0499,15.889,15.9775,32696095
2007-06-18,16.0258,16.0419,15.7844,15.9212,29470005
2007-06-19,15.9212,16.0459,15.7925,15.9936,19600020
2007-06-20,16.058,16.058,15.7041,15.7121,28105319
2007-06-21,15.7442,15.8729,15.6557,15.8327,22506280
2007-06-22,15.7683,15.8086,15.5994,15.5994,30860945
2007-06-25,15.6477,15.8166,15.4546,15.6718,22820908
2007-06-26,15.7845,15.8327,15.3018,15.4144,37814845
2007-06-27,15.5431,15.9052,15.5029,15.8408,61219175
2007-06-28,15.7845,16.1384,15.7764,15.9695,37366223
2007-06-29,16.05,16.1063,15.7201,15.8569,25306300
2007-07-02,15.9936,16.0821,15.8649,16.0258,19107339
2007-07-03,16.066,16.1465,16.0097,16.1465,15084241
2007-07-05,16.1344,16.4924,16.058,16.4844,29359572
2007-07-06,16.4522,16.4844,16.2913,16.412,21531482
2007-07-09,16.2833,16.2833,16.1465,16.2189,21902668
2007-07-10,16.0982,16.2108,15.8488,15.8649,23534565
2007-07-11,15.9052,16.0902,15.8649,16.0741,23985285
2007-07-12,16.1304,16.5004,16.066,16.4924,28962946
2007-07-13,16.4925,16.4925,16.2913,16.412,18578143
2007-07-16,16.3235,16.4683,16.227,16.2511,15948065
2007-07-17,16.2913,16.4683,16.2591,16.3959,17503436
2007-07-18,16.2511,16.428,16.2189,16.42,24672510
2007-07-19,16.5407,16.6694,16.5085,16.5729,23547066
2007-07-20,16.8062,16.8464,16.3959,16.5809,35300366
2007-07-23,16.7418,16.8223,16.6051,16.7177,23645297
2007-07-24,16.7177,16.8786,16.5206,16.605,30696712
2007-07-25,16.6533,16.6855,16.412,16.5568,24948796
2007-07-26,16.2591,16.4602,15.881,16.0982,33449688
2007-07-27,16.0886,16.2672,15.7684,15.7845,25979236
2007-07-30,15.7362,15.8247,15.5592,15.7523,17601594
2007-07-31,15.9212,15.9454,15.3742,15.3822,28921158
2007-08-01,15.2293,15.9453,15.1489,15.9212,44057172
2007-08-02,15.8971,16.2591,15.8247,16.1626,25253761
2007-08-03,16.1625,16.243,15.8166,15.8166,28212799
2007-08-06,15.9453,16.1706,15.8729,16.1545,23412264
2007-08-07,15.9775,16.1545,15.6879,15.8327,27723475
2007-08-08,16.058,16.2591,15.9293,16.2511,21459409
2007-08-09,16.0419,16.3315,15.9856,16.1626,26868371
2007-08-10,15.889,16.2913,15.8247,16.0821,29482205
2007-08-13,16.0338,16.058,15.8086,15.8649,17602919
2007-08-14,15.9292,15.9373,15.5431,15.5672,17723455
2007-08-15,15.4868,15.8569,15.3903,15.4305,21856185
2007-08-16,15.3742,15.6718,15.1328,15.3983,33995334
2007-08-17,15.5431,15.7281,15.2937,15.5672,29152071
2007-08-20,15.4868,15.6156,15.2455,15.3742,19273462
2007-08-21,15.2535,15.5592,15.2535,15.5029,19103941
2007-08-22,15.5994,15.6236,15.342,15.5431,18603272
2007-08-23,15.5913,15.8391,15.4626,15.5833,25103482
2007-08-24,15.527,16.066,15.527,16.0419,21520652
2007-08-27,16.0499,16.1062,15.889,15.9775,14570418
2007-08-28,15.9293,15.9776,15.5512,15.5753,17595157
2007-08-29,15.6156,16.2109,15.5834,16.1948,24926734
2007-08-30,16.058,16.428,15.9373,16.2591,24446268
2007-08-31,16.4361,16.4763,16.2108,16.3154,19348793
2007-09-04,16.2832,16.7981,16.2511,16.6694,29592368
2007-09-05,16.4844,16.774,16.4603,16.6775,24568355
2007-09-06,16.6694,16.6855,16.3557,16.5246,21133829
2007-09-07,16.2672,16.412,16.066,16.2189,23471388
2007-09-10,16.3637,16.4602,16.074,16.2269,20003472
2007-09-11,16.2728,16.5086,16.2109,16.4603,16788298
2007-09-12,16.3717,16.589,16.3315,16.5246,24658284
2007-09-13,16.6533,16.6533,16.3637,16.4522,19699686
2007-09-14,16.4039,16.4281,16.0982,16.1465,28505333
2007-09-17,16.058,16.2752,15.9937,16.1063,18725521
2007-09-18,16.1546,16.6775,16.1304,16.6775,23105891
2007-09-19,16.8465,16.9993,16.581,16.766,37172225
2007-09-20,16.7499,17.1441,16.5971,16.9269,44621544
2007-09-21,17.3533,17.836,16.9269,17.6791,77177103
2007-09-24,17.6992,17.7958,17.3372,17.5303,30118943
